"","ID","Site","Place","Assignment","From.date","To.date","From.time","To.time","Hours","No.Call.No.Show","Call.Email.to.miss.shift","Absence"
"16233",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","04-28-2016","04-28-2016","","",2,0,0,0
"16234",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-28-2016","04-28-2016","","",1,0,0,0
"16235",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","05-03-2016","05-03-2016","","",2,0,0,0
"16236",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-03-2016","05-03-2016","","",1,0,0,0
"16237",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-09-2016","05-09-2016","","",1,0,0,0
"16238",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-26-2016","05-26-2016","","",1,0,0,0
"16239",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","05-26-2016","05-26-2016","","",2,0,0,0
"16240",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-01-2016","06-01-2016","","",1,0,0,0
"16241",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","06-01-2016","06-01-2016","","",2,0,0,0
"16242",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-03-2016","06-03-2016","","",1,0,0,0
"16243",1048,"PAWS off-site events","Volunteer Services","May 25th - 5-7pm: Happy Hour event with Victory Brewing and PHS","06-06-2016","06-06-2016","","",4,0,0,0
"16244",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-16-2016","06-16-2016","","",1,0,0,0
"16245",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","06-16-2016","06-16-2016","","",2,0,0,0
"16246",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-17-2016","06-17-2016","","",1,0,0,0
"16247",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","06-23-2016","06-23-2016","","",2,0,0,0
"16248",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-05-2016","07-05-2016","","",2,0,0,0
"16249",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-05-2016","07-05-2016","","",1,0,0,0
"16250",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-07-2016","07-07-2016","","",1,0,0,0
"16251",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-14-2016","07-14-2016","","",2,0,0,0
"16252",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-14-2016","07-14-2016","","",1,0,0,0
"16253",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-20-2016","07-20-2016","","",1,0,0,0
"16254",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-04-2016","08-04-2016","","",1,0,0,0
"16255",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","08-04-2016","08-04-2016","","",2,0,0,0
"16256",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-29-2016","08-29-2016","","",1,0,0,0
"16257",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-01-2016","09-01-2016","","",1.5,0,0,0
"16258",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-07-2016","09-07-2016","","",1,0,0,0
"16259",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","09-07-2016","09-07-2016","","",2,0,0,0
"16260",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-09-2016","09-09-2016","","",1,0,0,0
"16261",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-30-2016","09-30-2016","","",1,0,0,0
"16262",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-20-2016","09-20-2016","","",1,0,0,0
"16263",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","09-22-2016","09-22-2016","","",2.5,0,0,0
"16264",1048,"","","","10-01-2016","10-01-2016","","",1,0,0,0
"16265",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-04-2016","10-04-2016","","",1,0,0,0
"16266",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-05-2016","10-05-2016","","",1,0,0,0
"16267",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","10-05-2016","10-05-2016","","",2,0,0,0
"16268",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-13-2016","10-13-2016","","",1,0,0,0
"16269",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","10-13-2016","10-13-2016","","",2,0,0,0
"16270",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","10-18-2016","10-18-2016","","",2,0,0,0
"16271",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-18-2016","10-18-2016","","",1,0,0,0
"16272",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-21-2016","10-21-2016","","",1,0,0,0
"16273",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","11-03-2016","11-03-2016","","",0,0,1,1
"16274",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-10-2016","11-10-2016","","",1,0,0,0
"16275",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-11-2016","11-11-2016","","",1,0,0,0
"16276",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","11-15-2016","11-15-2016","","",2,0,0,0
"16277",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-15-2016","11-15-2016","","",1,0,0,0
"16278",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","11-25-2016","11-25-2016","","",2,0,0,0
"16279",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-25-2016","11-25-2016","","",1,0,0,0
"16280",1048,"","","","11-26-2016","11-26-2016","","",4,0,0,0
"16281",1048,"","","","12-22-2016","12-22-2016","","",4,0,0,0
"16282",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","12-27-2016","12-27-2016","","",2,0,0,0
"16283",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-27-2016","12-27-2016","","",1,0,0,0
"16284",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-06-2017","01-06-2017","","",1,0,0,0
"16285",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-10-2017","01-10-2017","","",1,0,0,0
"16286",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-11-2017","01-11-2017","","",1,0,0,0
"16287",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-12-2017","01-12-2017","","",1,0,0,0
"16288",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-13-2017","01-13-2017","","",1,0,0,0
"16289",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-18-2017","01-18-2017","","",1,0,0,0
"16290",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-25-2017","01-25-2017","","",1,0,0,0
"16291",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-27-2017","01-27-2017","","",1,0,0,0
"16292",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-06-2017","02-06-2017","","",1,0,0,0
"16293",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-07-2017","02-07-2017","","",1,0,0,0
"16294",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","02-07-2017","02-07-2017","","",2,0,0,0
"16295",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-17-2017","02-17-2017","","",1,0,0,0
"16296",1048,"PAWS off-site events","Volunteer Services","*July 28th - 11:30-3pm: PetSmart Adoption Event - South Philly PS","02-18-2017","02-18-2017","","",4,0,0,0
"16297",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-21-2017","02-21-2017","","",1,0,0,0
"16298",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-24-2017","02-24-2017","","",1,0,0,0
"16299",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-27-2017","02-27-2017","","",1,0,0,0
"16300",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-10-2017","03-10-2017","","",1,0,0,0
"16301",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","03-12-2017","03-12-2017","","",2,0,0,0
"16302",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-13-2017","03-13-2017","","",1,0,0,0
"16303",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","03-16-2017","03-16-2017","","",2,0,0,0
"16304",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-16-2017","03-16-2017","","",1,0,0,0
"16305",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-27-2017","03-27-2017","","",1,0,0,0
"16306",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","03-28-2017","03-28-2017","","",2,0,0,0
"16307",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-29-2017","03-29-2017","","",1,0,0,0
"16308",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","04-09-2017","04-09-2017","","",2,0,0,0
"16309",1048,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","04-11-2017","04-11-2017","","",2,0,0,0
"16310",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-11-2017","04-11-2017","","",1,0,0,0
"16311",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-12-2017","04-12-2017","","",1,0,0,0
"16312",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-13-2017","04-13-2017","","",1,0,0,0
"16313",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-17-2017","04-17-2017","","",1,0,0,0
"16314",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","04-18-2017","04-18-2017","","",2,0,0,0
"16315",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-19-2017","04-19-2017","","",1,0,0,0
"16316",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-21-2017","04-21-2017","","",1,0,0,0
"16317",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","04-23-2017","04-23-2017","","",2,0,0,0
"16318",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-24-2017","04-24-2017","","",1,0,0,0
"16319",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-01-2017","05-01-2017","","",1,0,0,0
"16320",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","05-07-2017","05-07-2017","","",2,0,0,0
"16321",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-08-2017","05-08-2017","","",1,0,0,0
"16322",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-26-2017","05-26-2017","","",1,0,0,0
"16323",1048,"PAWS off-site events","Volunteer Services","*September 8th - 11am - 3pm: Adoption Event at The Bone Appetite","05-27-2017","05-27-2017","","",4,0,0,0
"16324",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","05-14-2017","05-14-2017","","",2,0,0,0
"16325",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-01-2017","06-01-2017","","",1,0,0,0
"16326",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-02-2017","06-02-2017","","",1,0,0,0
"16327",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-06-2017","06-06-2017","","",1,0,0,0
"16328",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-09-2017","06-09-2017","","",1,0,0,0
"16329",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-13-2017","06-13-2017","","",1,0,0,0
"16330",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-14-2017","06-14-2017","","",1,0,0,0
"16331",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","06-18-2017","06-18-2017","","",1,0,0,0
"16332",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-23-2017","06-23-2017","","",1,0,0,0
"16333",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-27-2017","06-27-2017","","",1,0,0,0
"16334",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-28-2017","06-28-2017","","",1,0,0,0
"16335",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-05-2017","07-05-2017","","",1,0,0,0
"16336",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-13-2017","07-13-2017","","",1,0,0,0
"16337",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","07-16-2017","07-16-2017","","",2,0,0,0
"16338",1048,"PAWS off-site events","Volunteer Services","October 1st: 9am-12pm: Doggie Yoga with 1100 Social","07-23-2017","07-23-2017","","",4,0,0,0
"16339",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","07-25-2017","07-25-2017","","",1,0,0,0
"16340",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","08-06-2017","08-06-2017","","",1.5,0,0,0
"16341",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-10-2017","08-10-2017","","",1,0,0,0
"16342",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-14-2017","08-14-2017","","",1,0,0,0
"16343",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-16-2017","08-16-2017","","",1,0,0,0
"16344",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-17-2017","08-17-2017","","",1,0,0,0
"16345",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-28-2017","08-28-2017","","",1,0,0,0
"16346",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","08-30-2017","08-30-2017","","",1,0,0,0
"16347",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-11-2017","09-11-2017","","",1,0,0,0
"16348",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-13-2017","09-13-2017","","",1,0,0,0
"16349",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-14-2017","09-14-2017","","",1,0,0,0
"16350",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-15-2017","09-15-2017","","",1,0,0,0
"16351",1048,"","","","09-16-2017","09-16-2017","","",5,0,0,0
"16352",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-18-2017","09-18-2017","","",1,0,0,0
"16353",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","09-21-2017","09-21-2017","","",1,0,0,0
"16354",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-05-2017","10-05-2017","","",1,0,0,0
"16355",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-19-2017","10-19-2017","","",1,0,0,0
"16356",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","10-27-2017","10-27-2017","","",1,0,0,0
"16357",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","10-29-2017","10-29-2017","","",1,0,0,0
"16358",1048,"PAWS off-site events","Volunteer Services","December 2nd: 10am-6pm (TWO SHIFTS): Santa PAWS event","10-29-2017","10-29-2017","","",4,0,0,0
"16359",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-03-2017","11-03-2017","","",1,0,0,0
"16360",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-13-2017","11-13-2017","","",1,0,0,0
"16361",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-15-2017","11-15-2017","","",1,0,0,0
"16362",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-17-2017","11-17-2017","","",1,0,0,0
"16363",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-24-2017","11-24-2017","","",1,0,0,0
"16364",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-28-2017","11-28-2017","","",1,0,0,0
"16365",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","11-30-2017","11-30-2017","","",1,0,0,0
"16366",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-05-2017","12-05-2017","","",1,0,0,0
"16367",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-07-2017","12-07-2017","","",1,0,0,0
"16368",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-08-2017","12-08-2017","","",1,0,0,0
"16369",1048,"PAWS off-site events","Volunteer Services","Dec 2nd, 10th & 17th- 9am-9pm (varied shifts): Gift wrapping fundraiser","12-10-2017","12-10-2017","","",3.5,0,0,0
"16370",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","12-17-2017","12-17-2017","","",2,0,0,0
"16371",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-20-2017","12-20-2017","","",1,0,0,0
"16372",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-21-2017","12-21-2017","","",1,0,0,0
"16373",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-26-2017","12-26-2017","","",1,0,0,0
"16374",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","12-28-2017","12-28-2017","","",1,0,0,0
"16375",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","12-31-2017","12-31-2017","","",2,0,0,0
"16376",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-18-2018","01-18-2018","","",1,0,0,0
"16377",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-19-2018","01-19-2018","","",1,0,0,0
"16378",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","01-27-2018","01-27-2018","","",2,0,0,0
"16379",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","01-31-2018","01-31-2018","","",1,0,0,0
"16380",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","02-04-2018","02-04-2018","","",2,0,0,0
"16381",1048,"PAWS off-site events","Volunteer Services","February 4th - 11:30-3pm: Adoption Day at PETCO Andorra","02-04-2018","02-04-2018","","",4,0,0,0
"16382",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","02-25-2018","02-25-2018","9:10 am","11:10 am",2,0,0,0
"16383",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-26-2018","02-26-2018","","",1,0,0,0
"16384",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-15-2018","02-15-2018","","",1,0,0,0
"16385",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","02-22-2018","02-22-2018","","",1,0,0,0
"16386",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-02-2018","03-02-2018","12:00 pm","2:00 pm",2,0,0,0
"16387",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","03-03-2018","03-03-2018","8:58 am","10:58 am",2,0,0,0
"16388",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-13-2018","03-13-2018","12:04 pm","2:04 pm",2,0,0,0
"16389",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","03-16-2018","03-16-2018","11:59 am","1:59 pm",2,0,0,0
"16390",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","04-01-2018","04-01-2018","9:09 am","11:09 am",2,0,0,0
"16391",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-02-2018","04-02-2018","11:57 am","1:57 pm",2,0,0,0
"16392",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-03-2018","04-03-2018","11:59 am","1:59 pm",2,0,0,0
"16393",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","04-23-2018","04-23-2018","","",1,0,0,0
"16394",1048,"Grays Ferry Clinic - GF","Volunteer Services","Dog Care Volunteer - GF","05-20-2018","05-20-2018","8:59 am","11:54 am",3,0,0,0
"16395",1048,"PAWS off-site events","Volunteer Services","*July 25th: 3:30-6pm: Int'l Soccer championship tailgate fundraiser","05-20-2018","05-20-2018","","",3,0,0,0
"16396",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","05-24-2018","05-24-2018","","",1,0,0,0
"16397",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-06-2018","06-06-2018","","",1,0,0,0
"16398",1048,"PAWS Adoption Center - Old City","Volunteer Services","Dog Walking Volunteer - PAC","06-07-2018","06-07-2018","","",1,0,0,0
"16399",1345,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-13-2017","07-13-2017","","",2,0,0,0
"16400",1345,"PAWS off-site events","Volunteer Services","May 19th - 10:30-5pm: Italian Market Festival","07-22-2017","07-22-2017","","",3.5,0,0,0
"16401",1345,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","07-23-2017","07-23-2017","","",2,0,0,0
"16402",1345,"PAWS off-site events","Volunteer Services","*August 3rd - 5-7pm: Sidewalk Sale at PAWS Old City","08-04-2017","08-04-2017","","",2,0,0,0
"16403",1345,"PAWS Adoption Center - Old City","Volunteer Services","Cat Pawsitive Program Volunteers - OLD CITY","01-31-2018","01-31-2018","","",2,0,0,0
"16404",1345,"PAWS Adoption Center - Old City","Volunteer Services","Cat Care Volunteer - PAC","01-16-2018","01-16-2018","","",2,0,0,0
"16405",1345,"PAWS Adoption Center - Old City","Volunteer Services","Cat Pawsitive Program Volunteers - OLD CITY","04-19-2018","04-19-2018","","",1,0,0,0
"16406",1345,"PAWS Adoption Center - Old City","Volunteer Services","Cat Pawsitive Program Volunteers - OLD CITY","04-24-2018","04-24-2018","","",1,0,0,0
"16407",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","02-24-2013","02-24-2013","","",2,0,0,0
"16408",1710,"","","","02-16-2013","02-16-2013","","",4,0,0,0
"16409",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","03-03-2013","03-03-2013","","",2,0,0,0
"16410",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","03-24-2013","03-24-2013","","",2,0,0,0
"16411",1710,"","","","03-02-2013","03-02-2013","","",4,0,0,0
"16412",1710,"","","","03-23-2013","03-23-2013","","",4,0,0,0
"16413",1710,"","","","03-30-2013","03-30-2013","","",4,0,0,0
"16414",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","04-07-2013","04-07-2013","","",2,0,0,0
"16415",1710,"","","","06-08-2013","06-08-2013","","",4,0,0,0
"16416",1710,"","","","06-22-2013","06-22-2013","","",4,0,0,0
"16417",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","06-02-2013","06-02-2013","","",2,0,0,0
"16418",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","06-16-2013","06-16-2013","","",2,0,0,0
"16419",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","06-30-2013","06-30-2013","","",2,0,0,0
"16420",1710,"","","","07-06-2013","07-06-2013","","",4,0,0,0
"16421",1710,"","","","07-20-2013","07-20-2013","","",4,0,0,0
"16422",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","07-14-2013","07-14-2013","","",2,0,0,0
"16423",1710,"","","","08-17-2013","08-17-2013","","",4,0,0,0
"16424",1710,"","","","09-14-2013","09-14-2013","","",4,0,0,0
"16425",1710,"","","","09-28-2013","09-28-2013","","",4,0,0,0
"16426",1710,"","","","10-12-2013","10-12-2013","","",4,0,0,0
"16427",1710,"","","","11-09-2013","11-09-2013","","",4,0,0,0
"16428",1710,"","","","11-23-2013","11-23-2013","","",4,0,0,0
"16429",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","11-17-2013","11-17-2013","","",2,0,0,0
"16430",1710,"","","","12-21-2013","12-21-2013","","",3,0,0,0
"16431",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","12-29-2013","12-29-2013","","",2,0,0,0
"16432",1710,"","","","12-07-2013","12-07-2013","","",4,0,0,0
"16433",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","12-01-2013","12-01-2013","","",2,0,0,0
"16434",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","12-15-2013","12-15-2013","","",2,0,0,0
"16435",1710,"Grays Ferry Clinic - GF","Volunteer Services","Cat Socialization Team","01-12-2014","01-12-2014","","",2,0,0,0
"16436",1710,"","","","01-18-2014","01-18-2014","","",4,0,0,0
"16437",1710,"","","","01-04-2014","01-04-2014","","",4,0,0,0
"16438",1710,"","","","02-01-2014","02-01-2014","","",4,0,0,0
